fact_id,uuid,indicator_id,location_id,period_id,categoryoption_id,datasource_id,measuremethod_id,numerator_value,denominator_value,value_received,value_calculated,min_value,max_value,target_value,string_value,comment
17220,13458965bd7c7f10bbd07226984d2c2e,1,34,6,9,7,2,NULL,NULL,59.8,NULL,NULL,NULL,NULL,NULL,approved
17221,65285f209860fa4b6230c9aea868f4f0,1,34,5,9,7,2,NULL,NULL,59.2,NULL,NULL,NULL,NULL,NULL,approved
17222,338092d3c32f417b62ac12eb8f362640,1,34,4,9,7,2,NULL,NULL,58.6,NULL,NULL,NULL,NULL,NULL,approved
17223,30e09749e3be341944116248f774cd94,1,34,3,9,7,2,NULL,NULL,57.9,NULL,NULL,NULL,NULL,NULL,approved
17224,07691defffc4ef0e66d140b205e06b4b,1,34,2,9,7,2,NULL,NULL,57,NULL,NULL,NULL,NULL,NULL,approved
17225,137d0c700028f4284f428e6f642fe611,1,35,8,9,7,2,NULL,NULL,55.7,NULL,NULL,NULL,NULL,NULL,approved
17226,351aebced7afb89dac8726a25ec93aa1,1,35,7,9,7,2,NULL,NULL,55.3,NULL,NULL,NULL,NULL,NULL,approved
17227,d9947997778c19e36a588a0c0c922894,1,35,6,9,7,2,NULL,NULL,54.8,NULL,NULL,NULL,NULL,NULL,approved
17228,b7f6f4bdd789adea5609db16dbe59655,1,35,5,9,7,2,NULL,NULL,54.2,NULL,NULL,NULL,NULL,NULL,approved
17229,cae1983dabe2f7d95bbd3414c17b785b,1,35,4,9,7,2,NULL,NULL,53.5,NULL,NULL,NULL,NULL,NULL,approved
17230,0c362688f1c7bb163758717a8e0a5fd2,1,35,3,9,7,2,NULL,NULL,53,NULL,NULL,NULL,NULL,NULL,approved
17231,623198a47e1ff3c4f872a8882b2d40b4,1,35,2,9,7,2,NULL,NULL,52.6,NULL,NULL,NULL,NULL,NULL,approved
17232,9d8d6795b9d34f5f68ff1d5f6b4c55e8,1,36,8,9,7,2,NULL,NULL,69.9,NULL,NULL,NULL,NULL,NULL,approved
17233,f7df818dca329aed7718a20772f7e3be,1,36,7,9,7,2,NULL,NULL,69.4,NULL,NULL,NULL,NULL,NULL,approved
17234,d0cd0011e39d6dfd95e4becbc5f36b07,1,36,6,9,7,2,NULL,NULL,68.9,NULL,NULL,NULL,NULL,NULL,approved
17235,66d18e3eac0dc372b4a0660300575f07,1,36,5,9,7,2,NULL,NULL,68.3,NULL,NULL,NULL,NULL,NULL,approved
17236,3c3afdd451a953ff800418df4f5fc014,1,36,4,9,7,2,NULL,NULL,67.6,NULL,NULL,NULL,NULL,NULL,approved
17237,15e64eedba2bd3106446046638deebde,1,36,3,9,7,2,NULL,NULL,66.8,NULL,NULL,NULL,NULL,NULL,approved
17238,f6b346f48dcc2918c2a4abdbe7330efc,1,36,2,9,7,2,NULL,NULL,65.7,NULL,NULL,NULL,NULL,NULL,approved
17239,12fbd6886f4e14ab1787e160db09cac4,1,37,8,9,7,2,NULL,NULL,70.7,NULL,NULL,NULL,NULL,NULL,approved
17240,28f5edc6e3593489e7e1c581d64df0cf,1,37,7,9,7,2,NULL,NULL,70.5,NULL,NULL,NULL,NULL,NULL,approved
17241,83c7981a25a5cb678bfd3de0a8aa7056,1,37,6,9,7,2,NULL,NULL,70.2,NULL,NULL,NULL,NULL,NULL,approved
17242,b3c4afbebf12301dd5b2bfa437576b59,1,37,5,9,7,2,NULL,NULL,69.9,NULL,NULL,NULL,NULL,NULL,approved
17243,d0eda3178cfa59102adaa26c43a67d4b,1,37,4,9,7,2,NULL,NULL,69.6,NULL,NULL,NULL,NULL,NULL,approved
17244,861477e84f42510645b4fa7aef1478a9,1,37,3,9,7,2,NULL,NULL,69.4,NULL,NULL,NULL,NULL,NULL,approved
17245,5a9384dc9ce01e3ad614454b26d5de49,1,37,2,9,7,2,NULL,NULL,69,NULL,NULL,NULL,NULL,NULL,approved
17246,d0dcd7b975816c806a98ab02e809ba42,1,38,8,9,7,2,NULL,NULL,68.7,NULL,NULL,NULL,NULL,NULL,approved
17247,90ec2e3b864b47eedaa34e32ab829735,1,38,7,9,7,2,NULL,NULL,68.3,NULL,NULL,NULL,NULL,NULL,approved
17248,2ddd77b5e532dd6e961eb58ba067b805,1,38,6,9,7,2,NULL,NULL,67.8,NULL,NULL,NULL,NULL,NULL,approved
17249,d1d7439d5ad8674fc9b0ab7cf074e6b0,1,38,5,9,7,2,NULL,NULL,67.4,NULL,NULL,NULL,NULL,NULL,approved
17250,52cb8206b513ef2094cf280a49033aee,1,38,4,9,7,2,NULL,NULL,66.8,NULL,NULL,NULL,NULL,NULL,approved
17251,4b5a3e6ad289863c0c6cefa9384d0bc6,1,38,3,9,7,2,NULL,NULL,66.1,NULL,NULL,NULL,NULL,NULL,approved
17252,381628e70206cd236398f440a04a4aad,1,38,2,9,7,2,NULL,NULL,65.4,NULL,NULL,NULL,NULL,NULL,approved
17253,7ea471ad064c833ec45ea404a8239717,1,39,8,9,7,2,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,approved
17254,b00362cf1b0ea3dafd2edff04b798697,1,39,7,9,7,2,NULL,NULL,77.8,NULL,NULL,NULL,NULL,NULL,approved
17255,385d830d9d38c1a881724bcd872c7a5c,1,39,6,9,7,2,NULL,NULL,77.8,NULL,NULL,NULL,NULL,NULL,approved
17256,72a0ea4f473da00a774b6c788aa664c0,1,39,5,9,7,2,NULL,NULL,77.6,NULL,NULL,NULL,NULL,NULL,approved
17257,31b95fe7175d126a115c1394cb285b96,1,39,4,9,7,2,NULL,NULL,77.5,NULL,NULL,NULL,NULL,NULL,approved
17258,68b915702d7a3cfcc86e80a2c1910807,1,39,3,9,7,2,NULL,NULL,77.3,NULL,NULL,NULL,NULL,NULL,approved
17259,2c7f1c2061527eda929a6b617e640ed0,1,39,2,9,7,2,NULL,NULL,77.2,NULL,NULL,NULL,NULL,NULL,approved
17260,b690be803ef9b60f7ea51438a9478c3e,1,40,8,9,7,2,NULL,NULL,53.8,NULL,NULL,NULL,NULL,NULL,approved
17261,a3aa1c8a60e2d593d48845feeecc8104,1,40,7,9,7,2,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,approved
17262,071af24733b3cbbc79f8ba4f9dd5b203,1,40,6,9,7,2,NULL,NULL,50.2,NULL,NULL,NULL,NULL,NULL,approved
17263,2304075879b541c82d8888be4274c41c,1,40,5,9,7,2,NULL,NULL,52.3,NULL,NULL,NULL,NULL,NULL,approved
17264,6cc320f9608712771b7404e596ab7991,1,40,4,9,7,2,NULL,NULL,51.6,NULL,NULL,NULL,NULL,NULL,approved
17265,444e5957b090ea009f6026f0cece8701,1,40,3,9,7,2,NULL,NULL,50.8,NULL,NULL,NULL,NULL,NULL,approved
17266,0f92fbd12b1f5eb535c9ae1a6a2753b0,1,40,2,9,7,2,NULL,NULL,49.8,NULL,NULL,NULL,NULL,NULL,approved
17267,1b1fffd2dbfe3112b02ab972ce4646ac,1,41,8,9,7,2,NULL,NULL,67,NULL,NULL,NULL,NULL,NULL,approved
17268,94ccaee5ff052ee13ec3b13a492ea362,1,41,7,9,7,2,NULL,NULL,66.7,NULL,NULL,NULL,NULL,NULL,approved
17269,a95dbfe95722f9bb6dbbdb03297f4cf6,1,41,6,9,7,2,NULL,NULL,66.3,NULL,NULL,NULL,NULL,NULL,approved
17270,6c05f436577591ba7741c54fc6d0e455,1,41,5,9,7,2,NULL,NULL,65.5,NULL,NULL,NULL,NULL,NULL,approved
17271,b8b5e84aec0d805e6f83a102adde2cdb,1,41,4,9,7,2,NULL,NULL,64.2,NULL,NULL,NULL,NULL,NULL,approved
17272,3656731bff0c494da03520d7a32ab6ae,1,41,3,9,7,2,NULL,NULL,61.8,NULL,NULL,NULL,NULL,NULL,approved
17273,32e216c7da652ac5f683fe8bbf5ccc05,1,41,2,9,7,2,NULL,NULL,60.4,NULL,NULL,NULL,NULL,NULL,approved
17274,e945ebcbdbe771cfe560a52e4488fcba,1,42,8,9,7,2,NULL,NULL,59.6,NULL,NULL,NULL,NULL,NULL,approved
17275,c4778f7af0aa51ace14f64f5e0514b7b,1,42,7,9,7,2,NULL,NULL,59.1,NULL,NULL,NULL,NULL,NULL,approved
17276,4b1a041c82a8b60c8994bd762d9fd253,1,42,6,9,7,2,NULL,NULL,58.4,NULL,NULL,NULL,NULL,NULL,approved
17277,c5686273e5aba57b2d5e3cc58d2bd33b,1,42,5,9,7,2,NULL,NULL,58.1,NULL,NULL,NULL,NULL,NULL,approved
17278,210c7387cc8aad1144efc2e00e2c4e2a,1,42,4,9,7,2,NULL,NULL,57.8,NULL,NULL,NULL,NULL,NULL,approved
17279,c14a6984d0745b46cc45d9c7a600dd51,1,42,3,9,7,2,NULL,NULL,57.3,NULL,NULL,NULL,NULL,NULL,approved
17280,b175bcf6e3e6cface7bb9d6392eb6be7,1,42,2,9,7,2,NULL,NULL,56.7,NULL,NULL,NULL,NULL,NULL,approved
17281,d9ca152d046e8405dbfd2e624d3d7093,1,44,8,9,7,2,NULL,NULL,61.5,NULL,NULL,NULL,NULL,NULL,approved
17282,dac22745c6cc60b9a07bf87dc632620e,1,44,7,9,7,2,NULL,NULL,61.1,NULL,NULL,NULL,NULL,NULL,approved
17283,9b8dff4c824c325cef2560a9278ca39f,1,44,6,9,7,2,NULL,NULL,60.7,NULL,NULL,NULL,NULL,NULL,approved
17284,140b2e0688c8c07817b2ba668f52fc0a,1,44,5,9,7,2,NULL,NULL,60.4,NULL,NULL,NULL,NULL,NULL,approved
17285,a402eabeac4d4058654d89e934904d1e,1,44,4,9,7,2,NULL,NULL,60,NULL,NULL,NULL,NULL,NULL,approved
17286,d9b1c2837d263ca530221e6ac41a03e0,1,44,3,9,7,2,NULL,NULL,59.4,NULL,NULL,NULL,NULL,NULL,approved
17287,ae77a24b334cfab40fd553a0e09b3f56,1,44,2,9,7,2,NULL,NULL,58.5,NULL,NULL,NULL,NULL,NULL,approved
17288,d9e922ea7f0bc7ae1c11d390e4df4fb0,1,45,8,9,7,2,NULL,NULL,64.8,NULL,NULL,NULL,NULL,NULL,approved
17289,07b106056173db8957eff6d1bf32ac8f,1,45,7,9,7,2,NULL,NULL,64.5,NULL,NULL,NULL,NULL,NULL,approved
17290,3cde4a20fb3ff175441e3f99265b9039,1,45,6,9,7,2,NULL,NULL,63.8,NULL,NULL,NULL,NULL,NULL,approved
17291,f4c939b98ec45579e186378043fdca2b,1,45,5,9,7,2,NULL,NULL,62.7,NULL,NULL,NULL,NULL,NULL,approved
17292,e512cf6cfb380a5016e396bb9a5485a6,1,45,4,9,7,2,NULL,NULL,61,NULL,NULL,NULL,NULL,NULL,approved
17293,f5c513e311ea009d87729985d15987f8,1,45,3,9,7,2,NULL,NULL,60.1,NULL,NULL,NULL,NULL,NULL,approved
17294,514282a2c1088d38c84c2bb446994db3,1,45,2,9,7,2,NULL,NULL,59.1,NULL,NULL,NULL,NULL,NULL,approved
17295,f79c15204cabae3c3f56515d86e2d53f,1,46,8,9,7,2,NULL,NULL,65.8,NULL,NULL,NULL,NULL,NULL,approved
17296,d582a5fcf2d29069c15ece9a011cf02f,1,46,7,9,7,2,NULL,NULL,65.4,NULL,NULL,NULL,NULL,NULL,approved
17297,1b2c5584983f5400093ab1055396a72b,1,46,6,9,7,2,NULL,NULL,64.7,NULL,NULL,NULL,NULL,NULL,approved
17298,0cedc1cd01133df1879c08d6dae37c12,1,46,5,9,7,2,NULL,NULL,63.8,NULL,NULL,NULL,NULL,NULL,approved
17299,75f1a57fbede8d32e756dfb1f772996c,1,46,4,9,7,2,NULL,NULL,62.3,NULL,NULL,NULL,NULL,NULL,approved
17300,1a75fff0a59f3641c8b3a3979841c689,1,46,3,9,7,2,NULL,NULL,61.8,NULL,NULL,NULL,NULL,NULL,approved
17301,1a999745f22c1e00f306a3a0f809d4f2,1,46,2,9,7,2,NULL,NULL,60.6,NULL,NULL,NULL,NULL,NULL,approved
17302,3e0c5558bde7cb77f7482c17ef022fd4,1,47,8,9,7,2,NULL,NULL,64.4,NULL,NULL,NULL,NULL,NULL,approved
17303,6edfc458f72b8517a6727fe89181e046,1,47,7,9,7,2,NULL,NULL,63.6,NULL,NULL,NULL,NULL,NULL,approved
17304,262dfbd9ac7457d3c7dfd3880b58fbc5,1,47,6,9,7,2,NULL,NULL,63.1,NULL,NULL,NULL,NULL,NULL,approved
17305,f1314410ad66695b7c7567f889d8659b,1,47,5,9,7,2,NULL,NULL,62.3,NULL,NULL,NULL,NULL,NULL,approved
17306,7cf1cf05e7a5b3ea7e1fd049d7200fe6,1,47,4,9,7,2,NULL,NULL,61.5,NULL,NULL,NULL,NULL,NULL,approved
17307,e4e5de5c62e7cf217a1996b2a414da4e,1,47,3,9,7,2,NULL,NULL,60.5,NULL,NULL,NULL,NULL,NULL,approved
17308,331f0de7125ba419988ee7131a19690d,1,47,2,9,7,2,NULL,NULL,59.3,NULL,NULL,NULL,NULL,NULL,approved
17309,2fcbeebc28c2fcf2e6232bfc39802654,1,48,8,9,7,2,NULL,NULL,63.1,NULL,NULL,NULL,NULL,NULL,approved
17310,14b188c59de690207fd3b61a01eb3cb8,1,48,7,9,7,2,NULL,NULL,62.4,NULL,NULL,NULL,NULL,NULL,approved
17311,e7d7848e4b576f3078f813be2d916bbb,1,48,6,9,7,2,NULL,NULL,61.5,NULL,NULL,NULL,NULL,NULL,approved
17312,3ad136d47a1d731e524119b4e2bc5b4f,1,48,5,9,7,2,NULL,NULL,60.7,NULL,NULL,NULL,NULL,NULL,approved
17313,4109cc25909f5f2e9e0e158cc9c919ea,1,48,4,9,7,2,NULL,NULL,59.5,NULL,NULL,NULL,NULL,NULL,approved
17314,59ff07a85c9227a7800ea41d4943504f,1,48,3,9,7,2,NULL,NULL,57.3,NULL,NULL,NULL,NULL,NULL,approved
17315,82f5040c6c918f8362bf111b24a56aae,1,48,2,9,7,2,NULL,NULL,54.2,NULL,NULL,NULL,NULL,NULL,approved
17316,63004c4a9c66994096a68a004aa995c4,1,1,8,26,7,2,NULL,NULL,61.2,NULL,NULL,NULL,NULL,NULL,approved
17317,9d31eaa840b67bfbdb845a424d25ab58,1,1,7,26,7,2,NULL,NULL,60.7,NULL,NULL,NULL,NULL,NULL,approved
17318,93d6cd5856dd4fe1ecaf2fb06e985162,1,1,2,26,7,2,NULL,NULL,57.6,NULL,NULL,NULL,NULL,NULL,approved
17319,c7255c4b4b11b0ad0cbb9812e9e1b5fb,1,1,712,26,7,2,NULL,NULL,53.4,NULL,NULL,NULL,NULL,NULL,approved
17320,f72a15913a97a172a8ac495115965748,1,1,37,26,7,2,NULL,NULL,50.8,NULL,NULL,NULL,NULL,NULL,approved
17321,2e0bd468a1d6afd9c44a6a0105534847,1,1,8,8,7,2,NULL,NULL,59.6,NULL,NULL,NULL,NULL,NULL,approved
17322,ddfcfdcddd68fbf01a48278dadbcb8d7,1,1,7,8,7,2,NULL,NULL,59.1,NULL,NULL,NULL,NULL,NULL,approved
17323,a23e8d108d925b960120f8a7f6e7c956,1,1,2,8,7,2,NULL,NULL,56.4,NULL,NULL,NULL,NULL,NULL,approved
17324,d8847baee27f7a28af53522317b90409,1,1,712,8,7,2,NULL,NULL,52.3,NULL,NULL,NULL,NULL,NULL,approved
17325,b0b79d0bea6a8d968e2c44fe4b3fa25b,1,1,37,8,7,2,NULL,NULL,49.6,NULL,NULL,NULL,NULL,NULL,approved
17326,8714c81a2e57495f9a2d2c274f57aa6e,1,1,8,9,7,2,NULL,NULL,62.7,NULL,NULL,NULL,NULL,NULL,approved
17327,7cfcf8dad2a97d1d711965c5c8ece53e,1,1,7,9,7,2,NULL,NULL,62.2,NULL,NULL,NULL,NULL,NULL,approved
17328,4bfea65847a8b7c5fbdb96844f58aa49,1,1,2,9,7,2,NULL,NULL,58.8,NULL,NULL,NULL,NULL,NULL,approved
17329,a4d3c39c1131f2ff32952acb1f7c9cf0,1,1,712,9,7,2,NULL,NULL,54.4,NULL,NULL,NULL,NULL,NULL,approved
17330,c896ac6ea4bbdaf542dde4bca19a9583,1,1,37,9,7,2,NULL,NULL,52.1,NULL,NULL,NULL,NULL,NULL,approved
17331,db0e9486bef33130ee0834e603ada993,15,2,2,26,7,2,NULL,NULL,0.05,NULL,NULL,NULL,NULL,NULL,approved
17332,3a8ea735fcd0823d75edcfe9d771aa45,15,2,2124,26,7,2,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,approved
17333,ac7b3de312c475ba455ddcfec1ccac0e,15,3,2,26,7,2,NULL,NULL,57.13,NULL,NULL,NULL,NULL,NULL,approved
17334,bb4b5e3cfc3838c14eacc06599732b0a,15,3,2124,26,7,2,NULL,NULL,44.7,NULL,NULL,NULL,NULL,NULL,approved
17335,7eb06f2fa9a4ec0517de37a16813f4de,15,4,2,26,7,2,NULL,NULL,89.93,NULL,NULL,NULL,NULL,NULL,approved
17336,6311a05dab06c0a57b7eaed0cfc1a5dc,15,4,2124,26,7,2,NULL,NULL,65.57,NULL,NULL,NULL,NULL,NULL,approved
17337,f7bf5d3033d290cafea7a903354e77a2,15,5,2,26,7,2,NULL,NULL,0.52,NULL,NULL,NULL,NULL,NULL,approved
17338,224a5ae0ebb1917149c315d8c78e8bcb,15,5,2124,26,7,2,NULL,NULL,0.46,NULL,NULL,NULL,NULL,NULL,approved
17339,75579047ec6e6222254c6fd81b4a17d7,15,6,2,26,7,2,NULL,NULL,280,NULL,NULL,NULL,NULL,NULL,approved
17340,24105c9dceeed266492eaa9d2a056a74,15,6,2124,26,7,2,NULL,NULL,144.7,NULL,NULL,NULL,NULL,NULL,approved
17341,4df24bb7b320157a1d54f89dc8cff4fb,15,7,2,26,7,2,NULL,NULL,54.76,NULL,NULL,NULL,NULL,NULL,approved
17342,1aa90c82c4a0dd78dda7e10153df8653,15,7,2124,26,7,2,NULL,NULL,48.35,NULL,NULL,NULL,NULL,NULL,approved
17343,7a9f9379e235c63c350195eafe008a83,15,9,2,26,7,2,NULL,NULL,0.77,NULL,NULL,NULL,NULL,NULL,approved
17344,aaf6728804abcdaaaff95c76e8128e1d,15,9,2124,26,7,2,NULL,NULL,0.7,NULL,NULL,NULL,NULL,NULL,approved
17345,b78c059170157a038d07bb86d189e4f8,15,8,2,26,7,2,NULL,NULL,61.79,NULL,NULL,NULL,NULL,NULL,approved
17346,f6818571610ae801be0fd3c2014a8598,15,8,2124,26,7,2,NULL,NULL,48.08,NULL,NULL,NULL,NULL,NULL,approved
17347,9c35e5fce0085b7d97a1a2647a8ba5df,15,10,2,26,7,2,NULL,NULL,183.5,NULL,NULL,NULL,NULL,NULL,approved
17348,2b17266ce0b76305562f42479261d590,15,10,2124,26,7,2,NULL,NULL,103.1,NULL,NULL,NULL,NULL,NULL,approved
17349,6b619ee355ca19a6fd0f9fa842dd8673,15,11,2,26,7,2,NULL,NULL,116.4,NULL,NULL,NULL,NULL,NULL,approved
17350,7cc0989b1bf79c3c64f5179c5c42bc09,15,11,2124,26,7,2,NULL,NULL,59.23,NULL,NULL,NULL,NULL,NULL,approved
17351,2dd3201157947322f5ab017e9c4e3ad3,15,12,2,26,7,2,NULL,NULL,13.04,NULL,NULL,NULL,NULL,NULL,approved
17352,bbb44b6eb30b64bd2c220de669b42545,15,12,2124,26,7,2,NULL,NULL,0.98,NULL,NULL,NULL,NULL,NULL,approved
17353,dac6522efd8a15d32f9d257cdb95e82f,15,13,2,26,7,2,NULL,NULL,44.72,NULL,NULL,NULL,NULL,NULL,approved
17354,2edd194d9bccc60d5a81c3b90faa01b6,15,13,2124,26,7,2,NULL,NULL,37.88,NULL,NULL,NULL,NULL,NULL,approved
17355,8b46f2340655d741e2320f5dd7c685cc,15,14,2,26,7,2,NULL,NULL,82.96,NULL,NULL,NULL,NULL,NULL,approved
17356,8d4f2b9b8cfa6d846191528e785c1455,15,14,2124,26,7,2,NULL,NULL,39.42,NULL,NULL,NULL,NULL,NULL,approved
17357,5db20137dc4535a127649b294eab7108,15,15,2,26,7,2,NULL,NULL,96.67,NULL,NULL,NULL,NULL,NULL,approved
17358,e18b41dde6d8445b4f18865166d58007,15,15,2124,26,7,2,NULL,NULL,56.56,NULL,NULL,NULL,NULL,NULL,approved
17359,494b41971f6795dba03d174ad556e732,15,16,2,26,7,2,NULL,NULL,110,NULL,NULL,NULL,NULL,NULL,approved
17360,481f5f397c4923564fd52bff752c95d2,15,16,2124,26,7,2,NULL,NULL,52.77,NULL,NULL,NULL,NULL,NULL,approved
17361,53832771193cc4dd01822ac0df49b24f,15,17,2,26,7,2,NULL,NULL,3.67,NULL,NULL,NULL,NULL,NULL,approved
17362,d45a0f2cd6bb3f2091a751add961e50a,15,17,2124,26,7,2,NULL,NULL,4.38,NULL,NULL,NULL,NULL,NULL,approved
17363,3fbd4f333c2040e6787723bf87f5879b,15,43,2,26,7,2,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,approved
17364,536391064e3eb031cdfa9e4587974866,15,43,2124,26,7,2,NULL,NULL,0.26,NULL,NULL,NULL,NULL,NULL,approved
17365,ba39ddd4dfaeafc4bb516da7deb4b0d2,15,18,2,26,7,2,NULL,NULL,24.33,NULL,NULL,NULL,NULL,NULL,approved
17366,1008bc9961893d34be7d68ce0fbd4941,15,18,2124,26,7,2,NULL,NULL,7.52,NULL,NULL,NULL,NULL,NULL,approved
17367,d18683da41fa61ca745f915f686f7eff,15,19,2,26,7,2,NULL,NULL,25.17,NULL,NULL,NULL,NULL,NULL,approved
17368,2bb2d1bd5a193408859fe75688537020,15,19,2124,26,7,2,NULL,NULL,24.93,NULL,NULL,NULL,NULL,NULL,approved
17369,b0e3521f18762c9170dcf35cd0c29786,15,20,2,26,7,2,NULL,NULL,36.58,NULL,NULL,NULL,NULL,NULL,approved
17370,72b8906500d1c4d56e03917293cd6b94,15,20,2124,26,7,2,NULL,NULL,32.08,NULL,NULL,NULL,NULL,NULL,approved
17371,190a4cf0fd2cea23301699bc14395b98,15,21,2,26,7,2,NULL,NULL,62.17,NULL,NULL,NULL,NULL,NULL,approved
17372,d09d235971769545926dd4fec5dc1afe,15,21,2124,26,7,2,NULL,NULL,37.86,NULL,NULL,NULL,NULL,NULL,approved
17373,1697ceb882c5a628056eabf080e4b34d,15,22,2,26,7,2,NULL,NULL,119.4,NULL,NULL,NULL,NULL,NULL,approved
17374,1c9f8159f18dbdcb63bbcec0cdc45bf7,15,22,2124,26,7,2,NULL,NULL,59.46,NULL,NULL,NULL,NULL,NULL,approved
17375,4fab877d8b7c8ffb1904d3c9345368ba,15,23,2,26,7,2,NULL,NULL,42.67,NULL,NULL,NULL,NULL,NULL,approved
17376,228c45907d299e1bf8a4321c7fd2e7f9,15,23,2124,26,7,2,NULL,NULL,36.96,NULL,NULL,NULL,NULL,NULL,approved
17377,9400806ee8b8190219b7bbccbcc89b0d,15,24,2,26,7,2,NULL,NULL,27.5,NULL,NULL,NULL,NULL,NULL,approved
17378,86b1b8cfdf8c67a77a951c9529201a67,15,24,2124,26,7,2,NULL,NULL,25.08,NULL,NULL,NULL,NULL,NULL,approved
17379,b864f6a5ec7ce6c19c29f0f74825db27,15,26,2,26,7,2,NULL,NULL,70,NULL,NULL,NULL,NULL,NULL,approved
17380,580a901df154ebb23a2f93dc2b7bc64c,15,26,2124,26,7,2,NULL,NULL,47.06,NULL,NULL,NULL,NULL,NULL,approved
17381,e915652e3fcdd38a01b94450ca68c325,15,27,2,26,7,2,NULL,NULL,11.34,NULL,NULL,NULL,NULL,NULL,approved
17382,0310b09fbdc3028221afa4f8cb733e0f,15,27,2124,26,7,2,NULL,NULL,23.26,NULL,NULL,NULL,NULL,NULL,approved
17383,88f757c314051847a055e7fa404001c6,15,28,2,26,7,2,NULL,NULL,62.67,NULL,NULL,NULL,NULL,NULL,approved
17384,f174d655db81b6d990e5bb36c24a2551,15,28,2124,26,7,2,NULL,NULL,38,NULL,NULL,NULL,NULL,NULL,approved
17385,fbe63cf4932bc65de609dcd87840db65,15,29,2,26,7,2,NULL,NULL,117.5,NULL,NULL,NULL,NULL,NULL,approved
17386,241f4d46cfabc8b98376af667d6e3ac8,15,29,2124,26,7,2,NULL,NULL,67.01,NULL,NULL,NULL,NULL,NULL,approved
17387,8fb31df6c4528ba7f51a2b12b6876187,15,30,2,26,7,2,NULL,NULL,33.96,NULL,NULL,NULL,NULL,NULL,approved
17388,6ff5bf5bd332ca529cdd2edee7d885c3,15,30,2124,26,7,2,NULL,NULL,32.14,NULL,NULL,NULL,NULL,NULL,approved
17389,a0b423190cb3848402e496acdb83f75b,15,32,2,26,7,2,NULL,NULL,72.42,NULL,NULL,NULL,NULL,NULL,approved
17390,5aa2266296019f827c5c3b186a373ecb,15,32,2124,26,7,2,NULL,NULL,49.59,NULL,NULL,NULL,NULL,NULL,approved
17391,f2a5ae0343a346397d375bd9098f983b,15,33,2,26,7,2,NULL,NULL,0.35,NULL,NULL,NULL,NULL,NULL,approved
17392,6bac0ee25a1517aa70ec81bcd00d33b6,15,33,2124,26,7,2,NULL,NULL,11.38,NULL,NULL,NULL,NULL,NULL,approved
17393,20d6b5c998c9aafbf4ef13c9aca77267,15,34,2,26,7,2,NULL,NULL,132.4,NULL,NULL,NULL,NULL,NULL,approved
17394,c68810eac45e73a27ea56ce6ad5fe32b,15,34,2124,26,7,2,NULL,NULL,79.87,NULL,NULL,NULL,NULL,NULL,approved
17395,fb5ec93612b955bffbdddecbde10d904,15,35,2,26,7,2,NULL,NULL,92.53,NULL,NULL,NULL,NULL,NULL,approved
17396,13b1f6915fbb88613f5606ed57383e0d,15,35,2124,26,7,2,NULL,NULL,42.76,NULL,NULL,NULL,NULL,NULL,approved
17397,28a41971ae72f923b9f91c4ff186d042,15,36,2,26,7,2,NULL,NULL,31.74,NULL,NULL,NULL,NULL,NULL,approved
17398,78529ed09dad929547a1e61fd457821f,15,36,2124,26,7,2,NULL,NULL,26.78,NULL,NULL,NULL,NULL,NULL,approved
17399,3622226afcdf8a789b94c99bb774c373,15,37,2,26,7,2,NULL,NULL,8.01,NULL,NULL,NULL,NULL,NULL,approved
17400,cedae6c7a754fa10eea7aa0143093fa9,15,37,2124,26,7,2,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,approved
17401,904a218c89afe55e8d13d1575ebdb32f,15,38,2,26,7,2,NULL,NULL,33.16,NULL,NULL,NULL,NULL,NULL,approved
17402,b36c144174cf5c89f6873445ba8b4e68,15,38,2124,26,7,2,NULL,NULL,28.53,NULL,NULL,NULL,NULL,NULL,approved
17403,cb48a22bc9a09bebc21d287808764a5f,15,40,2,26,7,2,NULL,NULL,365,NULL,NULL,NULL,NULL,NULL,approved
17404,ed2d8bc928f7083c0b132ee5773b3805,15,40,2124,26,7,2,NULL,NULL,232.7,NULL,NULL,NULL,NULL,NULL,approved
17405,7a5bad016caf2239b5fd47dfffc1b605,15,41,2,26,7,2,NULL,NULL,1.61,NULL,NULL,NULL,NULL,NULL,approved
17406,eef35724a2b58475124922f68012fc37,15,41,2124,26,7,2,NULL,NULL,4.83,NULL,NULL,NULL,NULL,NULL,approved
17407,cda38732317fa13bb72d679aa2003ff9,15,42,2,26,7,2,NULL,NULL,52.5,NULL,NULL,NULL,NULL,NULL,approved
17408,66e92ad1fcdf5c36288c269e8470666a,15,42,2124,26,7,2,NULL,NULL,48.25,NULL,NULL,NULL,NULL,NULL,approved
17409,c2af60e9d10f7c7abf8f1e58fd23135e,15,44,2,26,7,2,NULL,NULL,77.87,NULL,NULL,NULL,NULL,NULL,approved
17410,792fb91445508af2cc86e3834bde175d,15,44,2124,26,7,2,NULL,NULL,68.49,NULL,NULL,NULL,NULL,NULL,approved
17411,ae7f91e7f9cbe22fc2b79a98cf52855e,15,45,2,26,7,2,NULL,NULL,63.56,NULL,NULL,NULL,NULL,NULL,approved
